GeneID	log2FC_geo	padj_geo	Symbol_geo	log2FC	padj_py	Symbol_py
84928	-0.1350207	0.212	TMEM209	-0.0456030508260023		TMEM209
100268168	0.4464077	0.212	RPL26L1-AS1	-0.436846162592434		RPL26L1-AS1
55245	0.1183136	0.212	UQCC1	-1.4020917916516211		UQCC1
51241	0.1109045	0.212	COX16	-0.0314989513271468		COX16
126133	-0.1555594	0.212	ALDH16A1	0.2420290420953859		ALDH16A1
6573	-0.1897472	0.212	SLC19A1	-0.452101257809528		SLC19A1
6573	-0.1897472	0.212	SLC19A1	-0.101590926173797		SLC19A1
6899	0.4671108	0.212	TBX1	-0.1093727610115253		TBX1
286527	-0.2839344	0.212	TMSB15B	0.8404906102203291		TMSB15B
27242	-0.237404	0.212	TNFRSF21	0.2713615727297433		TNFRSF21
3672	0.1948831	0.212	ITGA1	-0.0851271027839644		ITGA1
100533184	0.2025934	0.212	ARHGAP19-SLIT1	0.1413882612621373		ARHGAP19-SLIT1
7140	-0.3316415	0.212	TNNT3	0.7110073330451119		TNNT3
101927111	-0.1985796	0.212	SUCLG2-DT	0.5054200602516605		SUCLG2-DT
55316	0.1295414	0.213	RSAD1	0.1663809395480147		RSAD1
56114	-0.1198331	0.213	PCDHGA1	-0.068624869638848		PCDHGA1
91734	-0.1579382	0.213	IDI2	0.7645029010906115		IDI2
10745	-0.108513	0.213	PHTF1	0.1956623707429843		PHTF1
55502	0.2794593	0.213	HES6	-0.3388584145173982		HES6
90324	-0.0839401	0.213	CCDC97	0.4359032329409404		CCDC97
8572	-0.2877069	0.213	PDLIM4	0.4989043125038783		PDLIM4
11269	0.079016	0.213	DDX19B	0.3591382831646847		DDX19B
29929	0.1215844	0.213	ALG6	0.1711141864451113		ALG6
3002	-0.5252375	0.213	GZMB	0.4882410233243039		GZMB
79165	0.1534451	0.213	LENG1	-0.1465821684228032		LENG1
4881	-0.1823065	0.214	NPR1	0.3561771208882609		NPR1
440073	-0.2597926	0.214	IQSEC3	0.7073017612047772		IQSEC3
57569	0.4275923	0.214	ARHGAP20	-0.5230545326726279		ARHGAP20
3131	-0.2535606	0.214	HLF	0.3932829296598377		HLF
23023	-0.0958351	0.214	TMCC1	-0.3629902351640659		TMCC1
100506679	-0.2067941	0.214	TTLL1-AS1	1.2719181290605557		TTLL1-AS1
285203	-0.2099392	0.214	EOGT	0.1492865246672163		EOGT
80307	0.2431275	0.215	FER1L4	-0.0395682896872452		FER1L4
7045	-0.2361262	0.215	TGFBI	0.4378836875618184		TGFBI
22834	-0.0953119	0.215	ZNF652	0.3424396113615242		ZNF652
9924	0.0868937	0.215	PAN2	-0.0567127979685366		PAN2
54440	0.3192136	0.215	SASH3	-0.0718198456586585		SASH3
112616	0.2132262	0.215	CMTM7	0.0278345794030414		CMTM7
387856	0.2123599	0.215	CCDC184	0.0119303911200083		CCDC184
9467	-0.1712231	0.215	SH3BP5	0.144586269456743		SH3BP5
9076	-0.4543598	0.215	CLDN1	-1.7481700897515486		CLDN1
4902	0.2586751	0.215	NRTN	-0.043575729321128		NRTN
6901	-0.0922297	0.215	TAFAZZIN	0.3471351018467601		TAFAZZIN
1277	-0.566711	0.216	COL1A1	0.4458788079478966		COL1A1
154043	-0.1765918	0.216	CNKSR3	0.2353009176074447		CNKSR3
3111	-0.3721468	0.216	HLA-DOA	0.1882438446813956		HLA-DOA
25834	0.4221812	0.216	MGAT4C	-0.5589016314938364		MGAT4C
23461	0.1417126	0.216	ABCA5	-0.0976924829926435		ABCA5
8935	0.2002392	0.216	SKAP2	-0.4086199141614124		SKAP2
9640	0.0767443	0.216	ZNF592	-0.046572130937907		ZNF592
27097	-0.156263	0.216	TAF5L	0.2179983325437313		TAF5L
84992	-0.093447	0.216	PIGY	0.1833340015077933		PIGY
100996939	-0.093447	0.216	PYURF	0.1397910527349646		PYURF
10146	0.0907336	0.216	G3BP1	-0.0337812741169889		G3BP1
25929	0.0774341	0.216	GEMIN5	0.13104722190563		GEMIN5
55784	0.3841123	0.216	MCTP2	-0.1682308497492943		MCTP2
2193	0.090772	0.216	FARSA	-0.1444233744184089		FARSA
103352539	0.318111	0.217	LINC01410	0.2648470787544399		LINC01410
14	-0.0868098	0.217	AAMP	0.0812492603337835		AAMP
5591	0.0871326	0.217	PRKDC	0.2695641065873877		PRKDC
2729	0.113824	0.217	GCLC	-0.3561075830085345		GCLC
80142	0.1070953	0.217	PTGES2	-0.0196893267729096		PTGES2
51013	0.1082029	0.217	EXOSC1	-0.182879053740554		EXOSC1
2054	0.1692355	0.217	STX2	-0.5044171109906235		STX2
9601	0.1682924	0.217	PDIA4	-0.0550777148619685		PDIA4
2150	-0.4188774	0.217	F2RL1	0.7918793990913514		F2RL1
100506314	0.2854165	0.217	GPRC5D-AS1	-0.0451327376933758		GPRC5D-AS1
119437	0.2176389	0.218	CTAGE7P	-0.4584988827148057		CTAGE7P
1024	-0.1164476	0.218	CDK8	0.2036612528231649		CDK8
56919	-0.0853758	0.218	DHX33	0.0399664305909972		DHX33
284757	-0.5001379	0.218	MIR646HG	0.821324237044535		MIR646HG
5919	-0.3728391	0.218	RARRES2	0.491058778043639		RARRES2
3507	-0.767533	0.218	IGHM	0.7800427423330851		IGHM
80208	0.0880909	0.218	SPG11	0.1908073294047705		SPG11
84324	0.1284853	0.218	SARNP	-0.0054540639902347		SARNP
57213	-0.1093783	0.218	SPRYD7	-0.053726111253991		SPRYD7
100128682	0.6944181	0.218	LINC01531	-0.6854830101398182		LINC01531
23452	-0.198276	0.218	ANGPTL2	0.2451242634838824		ANGPTL2
642924	0.2645003	0.218	CIBAR1-DT	0.3382645775743355		CIBAR1-DT
2188	-0.1468829	0.218	FANCF	0.136502942525325		FANCF
26027	0.2278785	0.219	ACOT11	0.0023744565055805		ACOT11
112487	0.1254957	0.219	DTD2	-0.0583763292525774		DTD2
1949	0.4831385	0.219	EFNB3	-0.1100201965170049		EFNB3
10699	0.5828461	0.219	CORIN	-0.6945909427484311		CORIN
135932	0.2605245	0.219	TMEM139	-0.1880929863103775		TMEM139
1621	-0.5852353	0.219	DBH	-0.0274865209966952		DBH
22846	-0.233155	0.219	VASH1	0.3914253689380689		VASH1
285613	-0.1694685	0.219	RELL2	-0.0374494570926993		RELL2
10817	-0.127634	0.219	FRS3	0.2941307472769017		FRS3
9590	-0.2576784	0.219	AKAP12	0.4960392495885832		AKAP12
83548	-0.0795782	0.219	COG3	0.219744480804628		COG3
51547	-0.1357609	0.219	SIRT7	0.1463227763556935		SIRT7
11131	0.4485366	0.219	CAPN11	0.0003102915624144		CAPN11
1131	-0.5683029	0.219	CHRM3	0.9472315395584628		CHRM3
101928100	-0.4569206	0.219	KLRK1-AS1	0.6930440174536212		KLRK1-AS1
84747	0.0990699	0.219	UNC119B	0.111807519590243		UNC119B
85365	0.0809011	0.219	ALG2	-0.1261270002745877		ALG2
400043	-0.2434535	0.219	LINC02381	0.5643559041754853		LINC02381
7726	-0.0689918	0.219	TRIM26	-0.0062218084114569		TRIM26
285498	-0.4519671	0.219	RNF212	0.0575316729944169		RNF212
101927155	0.1659926	0.219	LMO7-AS1	1.1043896499125962		LMO7-AS1
10668	-0.0902294	0.219	CGRRF1	0.2445390485886465		CGRRF1
163	-0.0595215	0.219	AP2B1	0.3003609551723736		AP2B1
166929	0.2026749	0.219	SGMS2	-0.1349315090124192		SGMS2
166929	0.2026749	0.219	SGMS2	-0.6358779813468551		SGMS2
4076	0.0728475	0.219	CAPRIN1	-0.0667491550969447		CAPRIN1
339453	-0.1988296	0.22	TMEM240	0.2013032488496566		TMEM240
23456	-0.1301389	0.22	ABCB10	0.2272058189376107		ABCB10
5031	-0.2901684	0.22	P2RY6	0.5549690120511064		P2RY6
7564	-0.1274526	0.22	ZNF16	0.1625588767171142		ZNF16
653781	-0.4015383	0.22	POTEJ	-0.7062190114057714		POTEJ
11020	-0.101128	0.22	IFT27	0.1611044902623293		IFT27
6446	-0.2965812	0.22	SGK1	0.1004704005616767		SGK1
2950	0.1239203	0.22	GSTP1	0.1103107757390322		GSTP1
10773	-0.1646444	0.22	ZBTB6	0.2192962108090297		ZBTB6
493829	-0.4070764	0.22	TRIM72	0.8582082256138426		TRIM72
50855	0.2204087	0.22	PARD6A	-0.0514207783507475		PARD6A
154467	0.179194	0.22	CCDC167	-0.1205521698304936		CCDC167
100506540	0.1436966	0.22	MISFA	-0.0563928273870306		MISFA
56977	-0.2622365	0.22	STOX2	0.1487454889664012		STOX2
123355	0.0652417	0.221	LRRC28	0.1480938659749724		LRRC28
55763	0.0711388	0.221	EXOC1	0.245392889313055		EXOC1
9908	0.10661	0.221	G3BP2	-0.4951600264955003		G3BP2
55033	0.160807	0.221	FKBP14	-0.6040717611259465		FKBP14
54904	0.0941784	0.221	NSD3	-0.330115954293471		NSD3
5174	-0.2269131	0.221	PDZK1	0.7650337793360789		PDZK1
114987	0.1928455	0.221	WDR31	-0.1734073690522972		WDR31
57658	0.1130892	0.221	CALCOCO1	0.0327048739139108		CALCOCO1
101929147	-0.1279311	0.221	WARS2-AS1	0.438810109587745		WARS2-AS1
9154	-0.2988282	0.221	SLC28A1	0.7866507461752259		SLC28A1
79902	-0.1109008	0.222	NUP85	0.3702443454979551		NUP85
6556	0.4660112	0.222	SLC11A1	0.1415095975279388		SLC11A1
6526	0.3370672	0.222	SLC5A3	-0.1617008556332972		SLC5A3
171017	-0.0683513	0.222	ZNF384	0.0468639760156897		ZNF384
9668	-0.0979873	0.222	ZNF432	-0.0302461817447374		ZNF432
84922	0.1002822	0.222	FIZ1	-0.205031021886425		FIZ1
26121	0.1023908	0.222	PRPF31	-0.0180192516249322		PRPF31
8379	0.1035411	0.222	MAD1L1	0.0567699759398188		MAD1L1
121457	0.2266355	0.222	IKBIP	-0.1978182760616254		IKBIP
79644	0.1422188	0.222	SRD5A3	0.156219470996008		SRD5A3
23338	-0.1210267	0.222	JADE2	0.1511971056189991		JADE2
2619	-0.3418841	0.222	GAS1	0.3205207836332677		GAS1
3502	-0.7567056	0.222	IGHG3	0.8679109571701484		IGHG3
285313	-0.2839786	0.222	IGSF10	9.432232295258912e-05		IGSF10
10906	-0.1502847	0.222	TRAFD1	0.3348405564287389		TRAFD1
3195	0.7453925	0.222	TLX1	-0.4096935260323917		TLX1
290	0.4299414	0.222	ANPEP	-0.4967394834265253		ANPEP
2358	-0.5889857	0.222	FPR2	0.992379628416495		FPR2
100505716	-0.3114156	0.223	LOC100505716	0.1502844395859153		LOC100505716
102723775	0.3723274	0.223	LINC01315	-0.3706957000151984		LINC01315
219743	-0.1305333	0.223	TYSND1	0.1059386756002518		TYSND1
114609	0.0941432	0.223	TIRAP	0.1992177715767584		TIRAP
1846	0.3348327	0.223	DUSP4	-0.2303125906696389		DUSP4
4593	-0.3966763	0.223	MUSK	0.2790707971534426		MUSK
81876	0.0667505	0.223	RAB1B	0.0892128290481135		RAB1B
147339	-0.1293204	0.223	C18orf25	-0.011960040586342		C18orf25
102724826	-0.119455	0.223	ZNF337-AS1	0.4609866731400248		ZNF337-AS1
57691	0.1453448	0.223	KIAA1586	0.024813780612082		KIAA1586
93164	-0.1838594	0.223	HTR7P1	0.5853243989540826		HTR7P1
10040	-0.1011401	0.223	TOM1L1	0.2408998275707263		TOM1L1
161779	-0.1168041	0.223	PGBD4	0.3165228517787956		PGBD4
22871	0.2256702	0.224	NLGN1	0.0351570650557782		NLGN1
5690	0.0759475	0.224	PSMB2	-0.0303692093229095		PSMB2
8569	-0.0809915	0.224	MKNK1	-0.1299551743791278		MKNK1
84206	0.2137792	0.224	MEX3B	-0.1961158215055534		MEX3B
4350	0.1148227	0.224	MPG	0.1731300915246327		MPG
441374	0.7289258	0.224	FLJ42969	0.1427617227026719		FLJ42969
653269	-0.3980959	0.224	POTEI	-0.1538005805284701		POTEI
445582	-0.3976706	0.224	POTEE	0.0007008370921699		POTEE
2332	-0.1366235	0.224	FMR1	-0.1696293188256179		FMR1
22836	0.1384685	0.224	RHOBTB3	-0.2499299083074468		RHOBTB3
158	0.1015375	0.224	ADSL	0.0886815088328321		ADSL
7102	-0.1785647	0.224	TSPAN7	0.3100779067045858		TSPAN7
388182	0.306737	0.224	SPATA41	-0.3303006033816468		SPATA41
79576	0.0776925	0.224	NKAP	-0.1192047570573051		NKAP
10753	-0.3207197	0.224	CAPN9	1.1912102177638109		CAPN9
3785	-0.959621	0.225	KCNQ2	1.1553793462504558		KCNQ2
54869	0.3178562	0.225	EPS8L1	-0.1563921654885102		EPS8L1
548593	-0.1338974	0.225	SLX1A	1.590153016220451		SLX1A
1462	-0.3998246	0.225	VCAN	0.6414634763405722		VCAN
84135	0.0937686	0.225	UTP15	0.0318533733138259		UTP15
7753	0.1114752	0.225	ZNF202	-0.0290462243829967		ZNF202
338872	0.339777	0.225	C1QTNF9	-0.0543809285832918		C1QTNF9
100128055	-0.1593818	0.225	SMARCA5-AS1	1.0792872058635885		SMARCA5-AS1
25988	-0.0849433	0.225	HINFP	0.2330017031613804		HINFP
317	-0.1764147	0.225	APAF1	0.3705657483109261		APAF1
55508	-0.1317801	0.225	SLC35E3	0.6501069337170273		SLC35E3
134510	0.0853189	0.225	UBLCP1	0.229951451932822		UBLCP1
55507	0.3008089	0.225	GPRC5D	-0.8658116111353511		GPRC5D
51104	-0.1406438	0.225	ABHD17B	0.160590351138691		ABHD17B
54896	-0.1271026	0.226	SLC66A1	0.2898873324237061		SLC66A1
6632	0.1039211	0.226	SNRPD1	0.0599148408271732		SNRPD1
5321	0.2950287	0.226	PLA2G4A	-0.0976536007504159		PLA2G4A
101929977	0.2823622	0.226	MARCHF6-DT	-0.0214216885562572		MARCHF6-DT
101927233	0.1874798	0.226	SEMA6A-AS1	0.205873482957795		SEMA6A-AS1
63917	-0.0856533	0.226	GALNT11	0.2784519667511578		GALNT11
116842	-0.2411653	0.226	LEAP2	0.4075698798516298		LEAP2
64207	-0.1776087	0.226	IRF2BPL	0.1495382266790197		IRF2BPL
29035	-0.1073084	0.226	HAPSTR1	0.1352633093317994		HAPSTR1
23037	0.1890814	0.226	PDZD2	0.0768454769801456		PDZD2
3514	-0.7600385	0.227	IGKC	0.7510711659997948		IGKC
3643	-0.1891098	0.227	INSR	0.2230648274761293		INSR
476	0.1676109	0.227	ATP1A1	0.06686406167693		ATP1A1
84296	-0.2213912	0.227	GINS4	0.6732117024166361		GINS4
8808	-0.3258257	0.227	IL1RL2	0.288777587388727		IL1RL2
11328	-0.0844042	0.227	FKBP9	0.2227641094307522		FKBP9
26253	-0.682543	0.227	CLEC4E	0.7898237590267412		CLEC4E
53373	-0.1136219	0.227	TPCN1	0.3396424678517453		TPCN1
78992	-0.0932177	0.227	YIPF2	0.3489509389315053		YIPF2
23582	-0.0683653	0.227	CCNDBP1	0.3061485539714788		CCNDBP1
8925	0.1073058	0.227	HERC1	0.3614303660483591		HERC1
9913	0.0547973	0.227	SUPT7L	-0.005930737748879		SUPT7L
283	0.2144106	0.227	ANG	0.1278637357047829		ANG
54809	0.2595662	0.227	SAMD9	-0.1947176875826317		SAMD9
5080	0.1944247	0.228	PAX6	2.454332023172781		PAX6
101927895	-0.1490838	0.228	EMC1-AS1	0.0694820177346093		EMC1-AS1
100507308	-0.3008682	0.228	TARID	1.31099244252587		TARID
4809	0.1132572	0.228	SNU13	-0.2801470240788095		SNU13
3321	0.233339	0.228	IGSF3	-0.1705588389001047		IGSF3
150771	0.2684939	0.228	ITPRIPL1	-0.0799802602249027		ITPRIPL1
9140	0.073432	0.228	ATG12	-0.0511456797236293		ATG12
4580	-0.0977282	0.228	MTX1	0.0510132213467797		MTX1
64855	0.1588886	0.228	NIBAN2	-0.1304082191866129		NIBAN2
338699	-0.1362643	0.228	ANKRD42	0.4230828014904868		ANKRD42
106707243	-0.1777664	0.228	PRH1-TAS2R14	0.2757855086890253		PRH1-TAS2R14
8631	-0.4293108	0.228	SKAP1	0.4261716634703706		SKAP1
9353	-0.2656511	0.229	SLIT2	0.8321827870625558		SLIT2
9742	-0.1254185	0.229	IFT140	-0.1413082607415678		IFT140
51367	-0.141883	0.229	POP5	0.2290453266680705		POP5
56937	-0.2090957	0.229	PMEPA1	0.2387799828987002		PMEPA1
10152	-0.0850209	0.229	ABI2	-0.0029918624464899		ABI2
4436	-0.1457855	0.229	MSH2	0.4340561703390917		MSH2
139818	0.2290922	0.229	DOCK11	-0.0094450124086168		DOCK11
56970	0.0875323	0.229	ATXN7L3	-0.3863978822301872		ATXN7L3
9811	0.1175138	0.229	CTIF	-0.1831623089324505		CTIF
26051	-0.2916339	0.229	PPP1R16B	0.3869057282235169		PPP1R16B
3592	-0.3556272	0.229	IL12A	0.6104232202927904		IL12A
10560	-0.4228341	0.229	SLC19A2	0.4671442879201359		SLC19A2
28971	0.1721402	0.229	AAMDC	0.0864890304061791		AAMDC
23207	0.0917778	0.229	PLEKHM2	0.1073982698598516		PLEKHM2
1487	-0.0627678	0.229	CTBP1	-0.0072886240582787		CTBP1
284058	-0.082079	0.229	KANSL1	-0.190162786208921		KANSL1
6181	-0.1212068	0.229	RPLP2	0.3566390088006343		RPLP2
84966	-0.3764261	0.23	IGSF21	0.6833930765108335		IGSF21
5593	-0.6850533	0.23	PRKG2	0.4087632797807878		PRKG2
1021	0.2418369	0.23	CDK6	-0.2487034146348727		CDK6
692072	-0.2724316	0.23	SNORD5	0.3703913693005911		SNORD5
10793	-0.2548029	0.23	ZNF273	0.8082696328545174		ZNF273
7678	-0.1907634	0.23	ZNF124	0.1502254250768651		ZNF124
79736	0.1065128	0.23	TEFM	-0.311267023593873		TEFM
339926	-0.2034482	0.23	EHHADH-AS1	-1.657653070079986		EHHADH-AS1
80853	0.1449736	0.231	KDM7A	-0.302864456702586		KDM7A
100126336	-0.3158066	0.231	MIR208B	0.182864085255769		MIR208B
1859	-0.0995489	0.231	DYRK1A	0.1831716040082165		DYRK1A
55170	-0.1934817	0.231	PRMT6	0.4143708567616033		PRMT6
26060	0.144357	0.231	APPL1	-0.3403996038929282		APPL1
100302652	0.0853577	0.231	GPR75-ASB3	-0.0504274540723654		GPR75-ASB3
80071	0.3028831	0.232	CCDC15	0.1445353459278169		CCDC15
25911	0.1494207	0.232	DPCD	0.1669320494177393		DPCD
11262	0.2848315	0.232	SP140	-0.0692728884345698		SP140
4733	0.1147887	0.232	DRG1	0.0288546764776027		DRG1
644	0.1104267	0.232	BLVRA	0.5152066667535955		BLVRA
1738	0.1040852	0.232	DLD	0.1396517548499263		DLD
80012	-0.1484619	0.232	PHC3	-0.0965802080559736		PHC3
84657	-0.3355462	0.232	LINC00852	0.59946812481774		LINC00852
285521	0.1168479	0.232	COX18	-0.0105060932476317		COX18
728833	0.299394	0.232	FAM72D	-0.1841283315820683		FAM72D
157570	0.5325159	0.232	ESCO2	-0.6059734217878385		ESCO2
199699	-0.2159992	0.232	DAND5	0.5316588785751664		DAND5
8214	0.2636459	0.232	DGCR6	-0.017089321791615		DGCR6
326340	-0.1101629	0.233	ZAR1	2.491738715972557		ZAR1
4703	-0.6604858	0.233	NEB	0.5840203782379416		NEB
7095	0.0970924	0.233	SEC62	-0.1160492491161093		SEC62
440689	0.1579395	0.233	H2BC18	-0.4308770094409907		H2BC18
126328	-0.1251706	0.233	NDUFA11	0.1642928177843092		NDUFA11
1017	0.1242355	0.234	CDK2	-0.0833243005328072		CDK2
84189	0.5969128	0.234	SLITRK6	-0.6285430679101269		SLITRK6
11057	-0.2226413	0.234	ABHD2	0.0371727356607447		ABHD2
84964	-0.1147058	0.234	ALKBH6	0.1235089814470766		ALKBH6
6792	-0.1874183	0.234	CDKL5	-0.1981353420032917		CDKL5
533	-0.1298886	0.234	ATP6V0B	0.4077039745567061		ATP6V0B
153572	-0.5719209	0.234	IRX2	0.5043390471804864		IRX2
11335	0.0764104	0.234	CBX3	0.2399623953608038		CBX3
56342	0.0873711	0.234	PPAN	0.0245345565911492		PPAN
26039	-0.0919237	0.234	SS18L1	0.3280272219197582		SS18L1
285419	-0.3444342	0.234	LINC01091	0.6117998828845483		LINC01091
375757	0.1270463	0.234	SWI5	0.0924728348612378		SWI5
101928085	-0.2339593	0.234	ERICH6-AS1	0.4107918574990667		ERICH6-AS1
79173	-0.2624458	0.234	BRME1	0.1222203036776746		BRME1
4905	-0.0978715	0.234	NSF	0.0802848532767455		NSF
93663	0.2289165	0.234	ARHGAP18	-0.298033566414984		ARHGAP18
51236	0.1389413	0.235	HGH1	-0.516362773469164		HGH1
160140	-0.2148873	0.235	C11orf65	0.280535447405979		C11orf65
3494	-0.6755426	0.235	IGHA2	0.8965491443673517		IGHA2
59342	0.1253891	0.235	SCPEP1	0.1395020111095242		SCPEP1
4987	-0.3249447	0.235	OPRL1	0.5525565775323396		OPRL1
10228	-0.1004321	0.236	STX6	-0.1120140212378038		STX6
29100	-0.119011	0.236	TMEM208	0.3438627495122386		TMEM208
101928118	0.2206078	0.236	RWDD3-DT	-0.527585793599713		RWDD3-DT
951	0.2520829	0.236	CD37	0.1025784274606365		CD37
27010	0.1031502	0.236	TPK1	-0.1038959953611287		TPK1
51081	0.1101459	0.236	MRPS7	0.1001931805428304		MRPS7
27039	-0.1498939	0.236	PKD2L2	0.3852012823830404		PKD2L2
84239	-0.3176825	0.236	ATP13A4	0.8385357640395731		ATP13A4
84153	-0.1064319	0.236	RNASEH2C	0.0839780464937876		RNASEH2C
9630	-0.4212155	0.236	GNA14	0.5810598741308284		GNA14
123264	0.2247367	0.236	SLC51B	1.1902998835078025		SLC51B
2104	0.195272	0.237	ESRRG	-0.3672860290923201		ESRRG
125988	0.1109081	0.237	MICOS13	-0.0872879512606497		MICOS13
8807	-0.498182	0.237	IL18RAP	0.4705485394302046		IL18RAP
222171	-0.5731997	0.237	PRR15	1.0666277415028274		PRR15
57689	-0.3585277	0.237	LRRC4C	0.3344670236765554		LRRC4C
283856	0.3541125	0.237	GNAO1-DT	-0.6355061494275761		GNAO1-DT
441631	-0.4069641	0.237	TSPAN11	0.6755762310222297		TSPAN11
84504	0.0951488	0.237	NKX6-2	3.3329285153075983		NKX6-2
474344	0.2004797	0.237	GIMAP6	-0.2524996747943326		GIMAP6
57211	-0.2779016	0.237	ADGRG6	0.202462082879002		ADGRG6
126433	0.1841841	0.237	FBXO27	-0.0893940908156896		FBXO27
51149	-0.1353542	0.237	MRNIP	0.2105832527473516		MRNIP
6882	0.0843277	0.237	TAF11	-0.0669453019527317		TAF11
9139	-0.0926993	0.237	CBFA2T2	0.1610156234533346		CBFA2T2
100506742	-0.3845335	0.238	CASP12	0.3017142310931435		CASP12
84316	0.1305149	0.238	NAA38	0.0693807668684733		NAA38
55729	0.1159557	0.238	ATF7IP	-0.0906010727716921		ATF7IP
158257	0.2167274	0.238	LINC02603	0.0005027160150525		LINC02603
10326	-0.1732274	0.238	SIRPB1	0.3723036518366469		SIRPB1
84163	-0.1108696	0.238	GTF2IRD2	0.1455167503484515		GTF2IRD2
9797	0.0625869	0.239	TATDN2	0.2224290041304839		TATDN2
101927481	-0.2827347	0.239	LINC01909	0.1216136903908721		LINC01909
100505761	-0.1971182	0.239	C10orf95-AS1	0.3906827931559733		C10orf95-AS1
125150	0.1489262	0.239	ZSWIM7	-0.1984600540468015		ZSWIM7
387911	0.279323	0.239	C1QTNF9B	-0.3798743446151724		C1QTNF9B
5252	-0.1187957	0.239	PHF1	0.2783258917438012		PHF1
54815	-0.0769053	0.239	GATAD2A	0.0392871547786892		GATAD2A
8817	-0.4087608	0.239	FGF18	0.6208380349987643		FGF18
5021	-0.2134362	0.239	OXTR	0.1666402020494199		OXTR
53358	0.2824943	0.239	SHC3	-0.3316816215709459		SHC3
1768	-0.4388198	0.24	DNAH6	0.7521037761989211		DNAH6
112942	0.108941	0.24	CFAP36	0.0387678666751369		CFAP36
1317	0.1429153	0.24	SLC31A1	-0.1453213918517875		SLC31A1
1482	0.1866761	0.24	NKX2-5	-0.2033342943035787		NKX2-5
7976	-0.1625979	0.24	FZD3	0.2540644885975793		FZD3
84502	0.3330493	0.24	JPH4	-0.1885148342995664		JPH4
5526	-0.0853945	0.24	PPP2R5B	0.0899998882698218		PPP2R5B
653319	-0.1297045	0.24	MATCAP1	0.1033610903597139		MATCAP1
65065	0.0819368	0.24	NBEAL1	0.1005820728187525		NBEAL1
55915	-0.1256504	0.24	LANCL2	0.393521270503141		LANCL2
284370	0.0965388	0.24	ZNF615	-0.2437049690810457		ZNF615
347689	0.356491	0.241	SOX2-OT	0.1011504872842836		SOX2-OT
89846	-0.2393083	0.241	FGD3	0.0638119454181862		FGD3
55275	-0.074097	0.241	VPS53	0.0254891173202258		VPS53
83879	0.2993768	0.241	CDCA7	-0.233492504899989		CDCA7
3965	-0.2622036	0.241	LGALS9	0.4634627177041217		LGALS9
348327	-0.0946768	0.241	ZNF530	0.5012315188183283		ZNF530
4790	0.0682832	0.241	NFKB1	0.0718054440771789		NFKB1
57496	-0.1415904	0.241	MRTFB	-0.0191893508913065		MRTFB
341640	0.7720197	0.241	FREM2	-0.8358254454869378		FREM2
154860	0.4825047	0.241	FEZF1-AS1	0.2741917933840079		FEZF1-AS1
22856	-0.1575892	0.241	CHSY1	-0.148724462561534		CHSY1
55798	0.0881687	0.242	METTL2B	0.2397877136305077		METTL2B
7757	0.2407991	0.242	ZNF208	0.2777891831780761		ZNF208
28969	0.1654978	0.242	BZW2	-0.1544731709789939		BZW2
91694	-0.1993704	0.242	LONRF1	0.1039366291642531		LONRF1
55129	0.1141675	0.242	ANO10	-0.2680698128757273		ANO10
101927377	0.2106755	0.242	LOC101927377	0.0649482022954665		LOC101927377
10346	-0.2750943	0.242	TRIM22	0.383119919126452		TRIM22
401588	-0.1431892	0.242	ZNF674-AS1	0.375119658725334		ZNF674-AS1
64418	0.1285724	0.242	TMEM168	-0.3891713842212834		TMEM168
54901	0.0792518	0.242	CDKAL1	0.1498095605383171		CDKAL1
4487	-0.2471585	0.242	MSX1	0.5590422726899		MSX1
55556	-0.1829398	0.242	ENOSF1	0.2051522891525321		ENOSF1
286006	-0.2068974	0.243	LSMEM1	0.4406862857645888		LSMEM1
9889	0.0916153	0.243	ZBED4	0.077904617148912		ZBED4
5450	0.5127046	0.243	POU2AF1	-0.0652329016344073		POU2AF1
7248	0.1149241	0.243	TSC1	-0.0570650075471323		TSC1
64714	-0.4359986	0.243	PDIA2	0.7017425659061294		PDIA2
84939	-0.098984	0.243	PWWP3A	0.1620846831745437		PWWP3A
23590	0.117906	0.243	PDSS1	0.0182321059525931		PDSS1
27153	-0.0861413	0.243	ZNF777	0.126842463437919		ZNF777
3930	-0.1789009	0.243	LBR	0.1093912165473147		LBR
340351	-0.1719774	0.243	AGBL3	0.6308332068025044		AGBL3
203238	-0.2504048	0.243	CCDC171	0.699714341723216		CCDC171
64131	-0.3109646	0.243	XYLT1	0.2710715547150492		XYLT1
54941	0.2486918	0.243	RNF125	-0.5427397122535977		RNF125
7323	0.083009	0.243	UBE2D3	-0.360518257025447		UBE2D3
135293	-0.2176114	0.243	PM20D2	0.4164740179962791		PM20D2
284408	-0.1682959	0.243	ZNF790-AS1	0.7030613991020864		ZNF790-AS1
3921	0.1354471	0.244	RPSA	0.7640483241668363		RPSA
55449	0.095453	0.244	DHRS4-AS1	-0.0419937898383686		DHRS4-AS1
116984	0.2467444	0.244	ARAP2	-0.3566542165664117		ARAP2
256329	0.3230779	0.244	LMNTD2	-0.3463779363448893		LMNTD2
100288842	-0.1425765	0.244	B3GALT9	0.0682126107958329		B3GALT9
51230	0.0933563	0.244	PHF20	-0.2655373595916952		PHF20
28974	0.1070775	0.244	C19orf53	0.1686778771610582		C19orf53
27314	0.1868117	0.244	RAB30	-0.5426362137990397		RAB30
91433	-0.119225	0.245	RCCD1	-0.2990700881719013		RCCD1
